customer_id,region,loan_amount,loan_purpose,credit_score,monthly_income,existing_loans,loan_tenure,default_risk,late_payment_flag
1948,South,26723.721381537318,Personal,602.710779419605,20900.69018897629,4,47,0,0
1949,West,88837.03498147296,Education,641.1863752340996,31244.867038552446,1,51,0,0
1950,East,6911.563576042034,Small Business,665.5626774465043,30140.531449924678,2,19,0,0
1951,West,76509.07809346772,Agriculture,608.7529594701017,29401.55281146027,0,44,1,0
1952,East,50008.46278887017,Personal,771.2201381467047,10548.550492093826,2,44,0,0
1953,East,47443.35508976265,Small Business,635.3360076833492,24808.134845766068,0,15,0,0
1954,West,5674.170587014281,Agriculture,799.2679951822599,41540.17727294563,0,29,0,0
1955,East,82842.83194181681,Personal,620.2823922287049,19181.457299508613,1,30,0,1
1956,North,39183.365560473816,Small Business,394.1173320893116,24972.417738142933,0,21,0,0
1957,South,56372.734973551575,Small Business,802.4594057116166,27222.42156441206,2,53,0,0
1958,East,69343.56520188764,Small Business,674.8951240978772,43822.90906662851,2,52,0,0
1959,North,71749.809761602,Personal,684.5814469395559,34501.98961517085,2,41,0,0
1960,East,95818.10558847687,Agriculture,842.014962814381,9509.11406767913,1,33,0,1
1961,South,55477.29555747786,Small Business,341.3581048152685,43932.69436122596,1,50,0,1
1962,North,42973.35734257062,Agriculture,535.7259339023442,42442.968896694045,3,49,1,0
1963,South,95601.84451671226,Agriculture,431.50246614263835,38914.069126962895,4,12,0,0
1964,South,66000.4723274245,Education,646.7345555925115,25972.610824347696,3,41,0,0
1965,North,33324.28384627278,Agriculture,743.7464260614395,39089.54225686131,3,16,0,0
1966,North,17014.10331333926,Agriculture,831.4708898908269,26543.392818924076,0,58,0,0
1967,North,85042.67763919222,Agriculture,550.027858825096,38148.05904472233,0,37,0,1
1968,West,39407.2522654444,Agriculture,732.4200268534323,44604.95742376413,3,57,0,0
1969,North,67744.62352962096,Agriculture,804.3783756222088,45074.37133087686,4,42,0,0
1970,North,49727.559839760324,Personal,675.8289878947367,25456.03583843546,3,50,0,0
1971,North,23898.32908052864,Education,433.50290384737417,43670.420570841314,1,52,0,1
1972,North,62160.227818944186,Small Business,634.3197831092853,9565.582122847092,2,23,1,1
1973,East,10764.89155031482,Education,833.4736262994526,9581.873786905147,3,28,0,0
1974,West,44267.53368776326,Education,843.154605873861,29672.0126090366,0,29,0,0
1975,South,56928.41926804875,Small Business,653.297903044228,34333.00783053211,4,13,0,0
1976,North,46424.46254126501,Agriculture,787.8432668295941,11884.71991902812,0,35,0,1
1977,East,76123.85664884413,Small Business,410.19215011673157,26248.102016269684,1,39,0,0
1978,East,83652.87068180468,Agriculture,435.3432327237192,9246.320051716539,0,50,0,1
1979,East,78268.09203315192,Small Business,824.0881870866729,32094.47684989897,0,21,0,0
1980,South,8687.2300421212,Personal,374.3794565221443,43479.23165387815,4,58,0,1
1981,North,23442.23319236736,Education,405.10854095141343,38193.75392087857,4,44,1,0
1982,West,55977.71338005856,Agriculture,531.3017295160284,22023.11985931721,0,35,0,0
1983,West,93808.09384216112,Education,624.2713582643428,49720.72084867048,0,22,1,0
1984,East,84320.8936299511,Agriculture,632.0994704325494,34832.07394097616,3,19,0,0
1985,South,85040.77829342116,Small Business,460.5868047660604,41686.17954991156,1,38,0,1
1986,South,33804.77840716911,Small Business,806.3376438726915,35136.38242812797,3,37,0,0
1987,South,45797.55022247674,Small Business,803.3049491843245,49523.7330989207,4,23,0,0
1988,West,49717.06499501405,Personal,515.6374291788048,41961.18952479978,3,46,0,1
1989,East,19950.300418241488,Small Business,538.8604731866634,28374.044805294823,3,26,0,1
1990,North,7951.472373223351,Small Business,686.3734142531515,21509.580327691543,0,32,0,0
1991,West,94955.7754487491,Personal,664.6477430193954,35696.96731169791,0,48,0,0
1992,East,27867.69563803314,Education,510.2633582285293,31559.9813963154,1,41,0,1
1993,East,27795.145853744976,Education,527.8343383365518,33320.776596239535,2,16,0,0
1994,North,12921.010108032155,Agriculture,491.4214188818464,20435.529482769063,2,28,0,0
1995,North,93208.23643465896,Education,429.4617538243193,24292.778925674953,3,37,0,0
1996,North,60075.02591927834,Agriculture,551.9760996082769,30114.34587007924,1,45,0,0
1997,South,68368.50142690862,Agriculture,677.5387725463972,42767.75308648294,1,44,1,0
1998,North,91599.80428998999,Education,708.0816879228612,39330.90129933064,4,29,0,1
1999,East,37833.916045575,Education,728.3805065407794,10339.514172625566,0,36,0,1
2000,North,64043.19455811799,Personal,506.1026073992168,16049.941250872631,4,52,0,1
2001,East,8685.948199244309,Agriculture,720.5497968567355,6199.597621986234,2,41,0,1
2002,West,22743.390181957286,Education,303.5839736305314,5358.225558451613,1,48,0,1
2003,South,83968.35148354454,Education,562.3774657442852,15096.896117610879,2,31,0,0
2004,West,77842.9938521419,Personal,736.6474200729799,40969.44266041983,0,56,0,1
2005,West,38311.055688428954,Education,646.5245963527443,45713.64461784742,0,13,0,0
2006,East,40797.00963855019,Small Business,560.7347182849792,22629.576465436916,0,24,0,0
2007,West,55687.67118759005,Small Business,654.5531036334921,30343.936847300538,2,51,0,1
2008,East,5022.895445087782,Agriculture,798.8203017317651,36772.367087992134,1,53,0,0
2009,North,27918.211923612645,Personal,611.509990335614,47882.15146632769,4,31,0,1
2010,North,24782.021817780373,Education,739.8824053030585,46081.950678384426,1,17,0,1
2011,East,28795.87994122753,Agriculture,839.4084988738587,7573.6536521620965,1,22,0,0
2012,North,81561.05504067693,Education,688.0625111415617,16167.462944417637,3,57,0,0
2013,South,31569.0163719121,Small Business,615.3291701389849,7211.50447798297,1,36,0,0
2014,West,23194.525594764076,Education,320.61727091893715,32744.408944507308,4,53,0,1
2015,South,52905.028775337996,Education,505.9628440400231,36972.199241268754,3,21,0,0
2016,West,87236.27845540953,Education,610.993503433315,18872.753556043015,1,42,0,0
2017,North,27928.22186456249,Small Business,738.4636144383178,43423.33586599465,3,54,0,0
2018,South,12460.943065315876,Small Business,540.9576343061669,25376.573768517395,1,15,0,1
2019,North,38858.449905718146,Personal,828.0320516706254,49927.168179365566,0,36,1,0
2020,West,76026.9233336729,Small Business,449.4865639430212,5017.986166519622,0,39,1,0
2021,East,57315.601746005486,Agriculture,709.5119573656741,9927.03687883505,1,35,0,0
2022,East,82595.37010956301,Education,530.4672793962701,18580.69593209032,3,46,1,0
2023,South,96161.25402287723,Small Business,567.2936720112482,6147.841907917093,4,52,0,0
2024,North,80302.93529140361,Agriculture,741.3761186259921,40205.275598221284,0,16,0,1
2025,North,62361.29249015657,Small Business,462.918393908438,7374.7304542079255,3,44,1,1
2026,South,51867.45086497615,Education,353.2466311273287,38704.08349822222,4,22,0,0
2027,East,8806.563203085334,Agriculture,586.1405715373849,7365.580645529723,3,19,0,0
2028,West,98510.58798733391,Small Business,590.8370364920618,16372.726909387053,1,32,0,0
2029,South,41430.70664462904,Small Business,738.4422747239555,42857.456704633834,0,43,0,1
2030,West,19461.680322102347,Agriculture,832.575563427656,47799.28824069759,0,16,0,1
2031,East,68337.3412626634,Personal,330.4153774805916,23653.68541972305,0,45,0,0
2032,North,32007.387464068637,Agriculture,625.4292105587099,48647.253394064806,1,20,0,1
2033,East,60648.93573844952,Agriculture,674.7031916731399,33209.641569134415,4,49,0,0
2034,South,60742.95124523617,Agriculture,842.1907429116869,23712.580509481915,4,54,0,0
2035,North,47344.33298577257,Agriculture,818.4246178523014,41126.06047855626,0,43,0,0
2036,South,84431.26847677905,Small Business,691.8479205915876,18289.783406309052,4,21,0,1
2037,South,30171.870847767088,Agriculture,586.9841761844561,16960.831761209825,0,23,0,0
2038,East,47620.09620368475,Agriculture,388.8381572645937,34544.64546099835,4,46,0,0
2039,South,56080.75221614229,Education,511.29710536242953,22571.931288564272,0,50,0,0
2040,East,68044.34847289347,Small Business,621.8172787814349,11116.31121252408,4,29,0,0
2041,North,79477.325798031,Education,698.8602181276646,8013.390588045896,3,34,0,0
2042,East,42506.69187343433,Small Business,649.4697566135117,40452.91593118148,0,23,0,0
2043,North,66374.45968917661,Personal,692.7675410052577,35415.98293110551,0,42,0,0
2044,East,19308.04054150932,Personal,536.0338775035437,23530.92010729715,2,22,0,1
2045,West,93601.56955153546,Small Business,700.195009814055,45330.24358269755,0,45,0,1
2046,West,41390.586609995335,Personal,379.05769081084554,23488.55385991698,4,38,0,0
2047,South,74304.53508776166,Personal,389.4224714697125,36963.29621594226,3,32,0,1
2048,East,6932.402778806876,Small Business,389.55768020620457,45910.18738432818,3,21,0,1
2049,East,24492.778575956665,Agriculture,789.9757263696767,42832.19564187995,4,24,1,0
2050,North,51272.84171073991,Education,341.81873481974895,27999.714935281052,1,56,1,0
2051,South,88433.98443457292,Small Business,740.8296050034116,35628.63766010297,0,58,0,0
2052,East,55089.239245314326,Small Business,428.46399392570544,23614.959952731606,3,36,1,0
2053,South,93337.6958179185,Small Business,557.6364672723878,34123.87275323513,4,24,0,1
2054,West,50960.705175365656,Education,803.7761275061229,16589.859725542814,3,52,0,0
2055,East,51592.664189915246,Small Business,622.2654763281287,24563.3951196299,3,17,0,0
2056,East,16375.944907550529,Education,415.56472742779727,14429.558192082757,4,46,0,0
2057,South,81252.34319446089,Education,456.2495331753439,6718.322870579661,2,39,0,0
2058,East,28461.714184370936,Personal,806.2456431426822,31484.293275891752,3,31,0,0
2059,South,90463.18649036993,Agriculture,534.929158810488,43899.32054078589,3,31,0,0
2060,East,91528.30093138762,Personal,622.8420156537342,6151.022358043618,1,52,0,1
2061,North,94614.46062804422,Small Business,552.9627081439638,13821.338332818315,2,15,0,1
2062,South,54421.89646479355,Small Business,508.14094842664724,25708.3276671689,1,31,1,0
2063,East,69323.9095544462,Education,422.80351981282104,34965.3567579014,4,16,1,0
2064,West,78959.00860585803,Personal,677.4053252665311,12705.31371514489,0,33,1,1
2065,East,17446.388771794234,Education,695.0331144496663,7551.2673036780925,4,35,0,0
2066,West,62090.93352476224,Personal,451.1868003840697,28357.192297710015,2,55,0,0
2067,West,8258.300623814608,Personal,733.9559636801566,41841.937087578895,4,28,0,0
2068,North,52268.77792192896,Personal,769.9943601659238,6585.5709190747075,2,16,0,0
2069,South,19710.054753921606,Personal,806.3713029317967,20721.625266156167,1,37,0,0
2070,East,22377.677966398045,Personal,388.6668276551035,34858.163425700084,3,47,0,1
2071,North,39679.51883579714,Agriculture,467.15802598729647,10883.390274611014,4,19,0,0
2072,East,46081.53083806779,Small Business,773.1943411270327,15617.604960174056,4,20,0,0
2073,West,64201.38033055779,Personal,409.1971115553417,29097.168970381972,3,28,0,0
2074,South,12070.699751658987,Personal,301.90765258392247,47895.42633638981,4,19,0,1
2075,East,52850.71731755724,Education,778.955020638399,17930.41782096902,4,16,0,0
2076,East,22349.387374044607,Small Business,479.5471929632531,26938.733954931966,0,21,0,1
2077,West,59527.64162801548,Small Business,527.9736388264225,22996.888837898823,0,25,0,0
2078,East,65553.43816481243,Small Business,545.4837141463508,45382.8502413536,3,38,0,0
2079,East,57887.379372521114,Personal,766.5510303669757,8235.043881400205,1,38,0,1
2080,West,75138.07349543922,Education,485.8406795264032,30476.641610334394,4,16,1,1
2081,North,36882.87820288562,Small Business,790.7539372210649,43075.38646354748,4,26,0,1
2082,West,77685.12620514743,Education,639.3165259264264,49465.290967816625,1,39,0,0
2083,North,46112.8727622784,Agriculture,590.0076982185263,36442.64738848133,4,16,0,1
2084,South,50997.527340646695,Agriculture,479.0879789201043,22097.096404993605,1,33,0,0
2085,North,66569.70208980178,Education,434.04143295465224,23532.095864027477,3,23,0,0
2086,North,6744.046479926276,Personal,643.2321435275418,20825.699888424377,3,53,1,0
2087,South,67129.4510349236,Small Business,545.7917880311169,32162.589491312905,1,19,0,0
2088,North,63765.58916185096,Agriculture,800.7838054626035,38273.259682321295,1,12,0,0
2089,West,34435.47609156159,Agriculture,570.4012938627274,41876.04036150189,2,46,0,0
2090,North,13150.457065451501,Education,581.4872041856552,23746.689935742736,0,27,0,1
2091,South,13638.867741738908,Personal,529.1978046248005,37251.88260165676,0,41,0,0
2092,West,92706.25596359672,Education,734.0946483452067,46230.016641339935,4,54,0,0
2093,South,70481.53551645452,Education,533.6615589600988,46437.11575028174,4,52,0,1
2094,South,17074.74830822034,Education,448.1380998623652,36681.30512215891,1,21,0,0
2095,East,38888.7010843461,Education,774.1169808614304,33660.59867656413,1,45,0,0
2096,East,61285.88442065166,Education,628.2555217508822,28918.673398625302,0,22,1,0
2097,South,84379.31198361162,Personal,625.3306208729509,13243.895068195785,4,31,0,0
2098,South,9147.788227735811,Education,635.9522139401596,10563.334367243831,0,54,0,0
2099,South,27480.14748965084,Personal,695.3618615131168,26856.995305522112,3,18,0,1
2100,East,89526.1540780611,Small Business,472.1873941219118,12174.987029335669,0,32,0,0
2101,East,5870.727267462566,Small Business,318.61440395815157,30964.99665512012,0,22,0,1
2102,North,24132.914765419304,Small Business,745.8262384823553,34056.62286355482,1,48,0,1
2103,North,96107.29671743176,Small Business,370.8977796349006,28652.701888401833,4,34,0,0
2104,South,63273.175419606254,Agriculture,697.0008554657993,6639.202063067614,3,55,0,1
2105,West,29858.77983056311,Personal,345.2734140580308,7597.758146104948,0,42,0,0
2106,West,11364.153967605522,Small Business,506.41931311567066,10100.353310666846,0,29,0,0
2107,East,7678.177342486105,Agriculture,334.664338407346,11914.061224475256,1,35,1,1
2108,East,28250.78256550809,Personal,587.2175237952486,49544.717619619994,2,33,0,0
2109,East,88741.1528609465,Agriculture,659.2246750298664,20502.27575884051,4,48,0,0
2110,South,44511.7971582634,Agriculture,394.28822764800356,18138.801813857877,4,58,0,0
2111,West,73431.67007076934,Education,504.39519014112113,7351.998604890308,4,55,0,1
2112,North,92237.07836109599,Agriculture,811.6317200736795,33589.41758085185,0,12,0,0
2113,South,43763.84385226758,Agriculture,543.3140144091012,34348.585330907634,0,17,0,0
2114,North,23171.35024855272,Personal,741.3989629371061,12895.19103103991,0,49,0,1
2115,North,54126.20343140735,Agriculture,809.9516097831149,46365.86934160759,2,40,0,0
2116,South,91267.95027068617,Education,835.8902037375076,41022.209596780725,0,54,0,0
2117,North,81415.56934308156,Small Business,794.0771108302531,15364.369256337863,4,22,1,0
2118,West,11253.83511949961,Small Business,474.572931037433,26863.23789124418,4,27,0,0
2119,North,70794.41600737027,Personal,829.4150873886562,25627.588528948247,1,17,1,0
2120,West,59330.26463360061,Personal,746.8173829603259,20683.419995404434,2,12,0,0
2121,West,91209.00175291042,Agriculture,760.4465710017182,41793.562077152594,3,59,0,0
2122,West,16635.734600778236,Personal,308.3451412945091,9916.901852951794,0,46,0,0
2123,East,55733.43075444238,Agriculture,824.8313748250615,23689.14079225067,3,35,0,0
2124,North,88548.95588362977,Personal,727.9496231168074,24261.400874714767,0,49,0,0
2125,South,43952.25974046558,Small Business,722.382123079345,26092.652207638086,2,14,0,1
2126,South,50789.517184622375,Small Business,344.8386020107224,43760.74959943829,2,51,0,1
2127,North,11693.764378361038,Small Business,427.9126975903322,14817.509159067557,4,13,0,0
2128,East,31423.64584264653,Small Business,829.2439158258445,9631.542808052274,2,26,0,0
2129,East,35828.131671049996,Agriculture,575.372391143012,32801.38082694986,3,33,0,0
2130,West,94786.63263076426,Agriculture,518.8219100304908,12822.551374012122,3,57,1,1
2131,North,31853.39925141011,Agriculture,761.9674494308026,8371.94386345789,2,57,0,0
